,Num. Days In Fluid,Fluid Ca2+ (mM),Fluid Na+ (mM),Precursor Conc. (wt. %),Crosslinker Conc. (mM),Detach. Pressure (PSI),Nozzle Diam. (mm),Nozzle Angle (deg),Dist. P to N (cm),Angle P to N (deg),Flow Rate (uL/min),Nozzle Coating,Surface Tension (mN/m),Microgel Diam. (um)
4360,4.0,100.0,0.0,0.5,100.0,1.8,0.03,0,0.8,75,25,0,55.73,44.0
4361,4.0,100.0,0.0,0.5,100.0,1.8,0.03,0,0.8,75,25,0,55.73,47.0
4362,4.0,100.0,0.0,0.5,100.0,1.8,0.03,0,0.8,75,25,0,55.73,44.0
4363,4.0,100.0,0.0,0.5,100.0,1.8,0.03,0,0.8,75,25,0,55.73,44.0
4364,4.0,100.0,0.0,0.5,100.0,1.8,0.03,0,0.8,75,25,0,55.73,41.0
4365,4.0,100.0,0.0,0.5,100.0,1.8,0.03,0,0.8,75,25,0,55.73,41.0
4366,4.0,100.0,0.0,0.5,100.0,1.8,0.03,0,0.8,75,25,0,55.73,46.0
4367,4.0,100.0,0.0,0.5,100.0,1.8,0.03,0,0.8,75,25,0,55.73,37.0
4368,4.0,100.0,0.0,0.5,100.0,1.8,0.03,0,0.8,75,25,0,55.73,35.0
4369,4.0,100.0,0.0,0.5,100.0,1.8,0.03,0,0.8,75,25,0,55.73,38.0
4370,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,37.0
4371,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,33.0
4372,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,30.0
4373,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,36.0
4374,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,43.0
4375,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,47.0
4376,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,36.0
4377,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,41.0
4378,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,38.0
4379,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,30.0
4380,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,32.0
4381,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,36.0
4382,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,33.0
4383,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,36.0
4384,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,41.0
4385,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,40.0
4386,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,41.0
4387,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,31.0
4388,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,34.0
4389,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,37.0
4390,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,30.0
4391,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,33.0
4392,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,33.0
4393,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,39.0
4394,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,35.0
4395,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,33.0
4396,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,40.0
4397,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,47.0
4398,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,40.0
4399,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,35.0
4400,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,40.0
4401,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,37.0
4402,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,37.0
4403,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,51.0
4404,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,36.0
4405,4.0,100.0,0.0,0.5,100.0,2.0,0.03,0,0.8,75,25,0,55.73,30.0
4406,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,82.0
4407,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,98.0
4408,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,72.0
4409,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,71.0
4410,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,84.0
4411,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,80.0
4412,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,59.0
4413,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,89.0
4414,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,65.0
4415,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,78.0
4416,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,79.0
4417,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,91.0
4418,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,68.0
4419,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,88.0
4420,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,83.0
4421,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,60.0
4422,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,81.0
4423,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,82.0
4424,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,92.0
4425,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,74.0
4426,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,83.0
4427,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,79.0
4428,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,68.0
4429,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,73.0
4430,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,70.0
4431,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,62.0
4432,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,71.0
4433,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,75.0
4434,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,80.0
4435,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,79.0
4436,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,72.0
4437,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,90.0
4438,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,75.0
4439,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,70.0
4440,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,67.0
4441,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,75.0
4442,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,73.0
4443,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,79.0
4444,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,70.0
4445,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,80.0
4446,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,88.0
4447,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,83.0
4448,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,66.0
4449,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,67.0
4450,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,67.0
4451,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,91.0
4452,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,97.0
4453,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,71.0
4454,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,72.0
4455,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,80.0
4456,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,72.0
4457,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,62.0
4458,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,77.0
4459,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,76.0
4460,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,77.0
4461,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,76.0
4462,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,64.0
4463,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,66.0
4464,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,84.0
4465,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,67.0
4466,1.5,0.9,153.0,0.5,100.0,1.8,0.03,0,1.1,75,25,0,55.73,89.0
4467,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,840.0
4468,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,860.0
4469,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,690.0
4470,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,690.0
4471,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,800.0
4472,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,690.0
4473,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,690.0
4474,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,740.0
4475,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,750.0
4476,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,810.0
4477,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,840.0
4478,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,710.0
4479,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,800.0
4480,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,760.0
4481,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,810.0
4482,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,790.0
4483,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,700.0
4484,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,800.0
4485,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,690.0
4486,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,800.0
4487,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,680.0
4488,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,780.0
4489,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,670.0
4490,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,710.0
4491,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,710.0
4492,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,700.0
4493,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,800.0
4494,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,710.0
4495,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,730.0
4496,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,800.0
4497,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,760.0
4498,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,720.0
4499,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,770.0
4500,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,710.0
4501,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,720.0
4502,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,760.0
4503,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,770.0
4504,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,870.0
4505,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,780.0
4506,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,750.0
4507,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,720.0
4508,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,720.0
4509,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,740.0
4510,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,750.0
4511,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,610.0
4512,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,820.0
4513,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,620.0
4514,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,680.0
4515,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,840.0
4516,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,850.0
4517,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,790.0
4518,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,600.0
4519,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4520,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,590.0
4521,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,480.0
4522,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4523,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,490.0
4524,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4525,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,560.0
4526,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,420.0
4527,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,440.0
4528,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4529,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,430.0
4530,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,490.0
4531,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,530.0
4532,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,540.0
4533,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4534,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4535,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4536,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,530.0
4537,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4538,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4539,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4540,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,590.0
4541,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,450.0
4542,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,470.0
4543,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4544,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,520.0
4545,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,470.0
4546,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,480.0
4547,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,480.0
4548,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4549,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,420.0
4550,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,490.0
4551,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,540.0
4552,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4553,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,550.0
4554,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,530.0
4555,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,520.0
4556,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4557,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4558,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,490.0
4559,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,530.0
4560,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4561,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4562,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4563,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4564,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,470.0
4565,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,580.0
4566,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,490.0
4567,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4568,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,450.0
4569,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,440.0
4570,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4571,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,480.0
4572,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,440.0
4573,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4574,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,470.0
4575,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,440.0
4576,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,480.0
4577,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,450.0
4578,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,530.0
4579,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,450.0
4580,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4581,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,470.0
4582,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,540.0
4637,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4638,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,490.0
4639,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,520.0
4640,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,440.0
4641,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,440.0
4642,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4643,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4644,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,470.0
4645,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,470.0
4646,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4647,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,520.0
4648,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,440.0
4649,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,530.0
4650,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4651,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,410.0
4652,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4653,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,470.0
4654,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4655,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,520.0
4656,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,470.0
4657,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4658,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4659,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,490.0
4660,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4661,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4662,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,430.0
4663,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4664,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,480.0
4665,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,550.0
4666,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4667,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,480.0
4668,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4669,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,470.0
4670,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,490.0
4671,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4672,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,430.0
4673,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4674,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4675,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,540.0
4676,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4677,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,450.0
4678,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4679,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,530.0
4680,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,440.0
4681,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4682,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,460.0
4683,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,470.0
4684,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
