,Num_days_in_solvent,Current_solvent,Curr_solv_Ca_conc,Curr_solv_Na_conc,ALG_conc,ALG_MW,Gelation_CaCl2_conc,Air_pressure,Nozzle_diameter,Nozzle_angle,Dist_nozzle_bath,Dist_pressure_nozzle,Angle_pressure_nozzle,EtOH_conc_pct,Extrusion_flow_rate,Tip_coating,Unique ID,Diameter_um,Un_id_updated,Un_id_prev
1583,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,597.1810015,2,1
1584,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,623.4778686,2,1
1585,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,612.4075013,2,1
1586,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,571.0240434,2,1
1587,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,577.4715956,2,1
1588,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,638.1863719,2,1
1589,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,576.0809586,2,1
1590,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,641.4778293,2,1
1591,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,648.2413914,2,1
1592,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,639.1531613,2,1
1593,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,590.9528101,2,1
1594,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,549.8023473,2,1
1595,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,585.7119978,2,1
1596,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,571.5971555,2,1
1597,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,596.2909325,2,1
1598,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,580.6489995,2,1
1599,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,626.0036475,2,1
1600,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,561.5585634,2,1
1601,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,613.1931772,2,1
1602,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,616.6940054,2,1
1603,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,592.1321997,2,1
1604,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,588.4759716,2,1
1605,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,591.244046,2,1
1606,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,612.8218245,2,1
1607,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,584.9227393,2,1
1608,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,596.1520559,2,1
1609,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,593.319539,2,1
1610,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,576.7855153,2,1
1611,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,576.7984212,2,1
1612,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,510.0674256,2,1
1613,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,587.5481477,2,1
1614,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,566.7491141,2,1
1615,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,630.4112112,2,1
1616,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,615.5127704,2,1
1617,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,608.8852093,2,1
1618,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,575.318746,2,1
1619,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,571.9127963,2,1
1620,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,647.2759348,2,1
1621,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,561.599578,2,1
1622,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,587.4786798,2,1
1623,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,579.0701134,2,1
1624,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,592.7871532,2,1
1625,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,594.213652,2,1
1626,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,638.6769694,2,1
1627,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,612.3649646,2,1
1628,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,587.7731109,2,1
1629,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,622.7401779,2,1
1630,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,2,591.6249928,2,1
1631,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,714.6338631,3,1
1632,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,721.0560901,3,1
1633,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,678.132999,3,1
1634,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,686.0486022,3,1
1635,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,755.3614661,3,1
1636,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,651.3115878,3,1
1637,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,725.4473685,3,1
1638,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,762.7632395,3,1
1639,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,709.5720893,3,1
1640,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,718.0525239,3,1
1641,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,732.9358919,3,1
1642,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,737.3480937,3,1
1643,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,730.9196177,3,1
1644,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,708.6129883,3,1
1645,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,744.4860408,3,1
1646,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,716.5141077,3,1
1647,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,728.0387073,3,1
1648,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,725.3083054,3,1
1649,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,741.5433709,3,1
1650,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,760.0437939,3,1
1651,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,753.1516836,3,1
1652,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,740.9919312,3,1
1653,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,719.2458972,3,1
1654,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,678.5616616,3,1
1655,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,740.1519972,3,1
1656,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,708.2801885,3,1
1657,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,705.6175261,3,1
1658,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,717.2186878,3,1
1659,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,764.9298223,3,1
1660,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,695.2167885,3,1
1661,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,753.3928439,3,1
1662,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,748.1341887,3,1
1663,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,706.8192365,3,1
1664,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,734.9453473,3,1
1665,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,763.7751085,3,1
1666,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,757.6485784,3,1
1667,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,689.0942046,3,1
1668,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,741.4924689,3,1
1669,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,705.338052,3,1
1670,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,603.7106251,3,1
1671,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,742.6973807,3,1
1672,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,699.722666,3,1
1673,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,712.7449823,3,1
1674,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,735.1115619,3,1
1675,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,668.2255276,3,1
1676,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,704.8031749,3,1
1677,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,748.3305909,3,1
1678,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,725.1626505,3,1
1679,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,740.800374,3,1
1680,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,747.8362625,3,1
1681,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,765.2433306,3,1
1682,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,741.7483331,3,1
1683,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,720.4353942,3,1
1684,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,743.6336791,3,1
1685,14,CACL2,10,0,2,MEDIUM,10,6,0.15,45,140,30,0,0,200,NONE,3,735.2629262,3,1
1686,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,255.9512843,4,2
1687,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,257.4730922,4,2
1688,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,215.522147,4,2
1689,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,260.9845988,4,2
1690,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,267.3602278,4,2
1691,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,271.7018875,4,2
1692,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,238.2438339,4,2
1693,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,243.9359201,4,2
1694,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,240.9347022,4,2
1695,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,255.5008278,4,2
1696,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,206.3693062,4,2
1697,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,248.7553561,4,2
1698,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,256.2788498,4,2
1699,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,209.13636,4,2
1700,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,247.4101332,4,2
1701,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,213.4248546,4,2
1702,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,203.9242194,4,2
1703,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,255.6863148,4,2
1704,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,270.5781313,4,2
1705,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,240.9347022,4,2
1706,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,216.7462575,4,2
1707,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,240.7400801,4,2
1708,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,262.1771824,4,2
1709,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,235.2233624,4,2
1710,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,252.3702272,4,2
1711,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,237.6815599,4,2
1712,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,227.2989781,4,2
1713,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,246.5929534,4,2
1714,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,261.6454828,4,2
1715,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,256.8426982,4,2
1716,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,252.9102616,4,2
1717,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,235.599177,4,2
1718,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,260.9169317,4,2
1719,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,251.4642251,4,2
1720,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,270.8386848,4,2
1721,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,245.7952459,4,2
1722,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,241.7276518,4,2
1723,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,259.5280377,4,2
1724,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,245.69395,4,2
1725,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,226.1084659,4,2
1726,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,283.8157247,4,2
1727,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,283.279086,4,2
1728,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,261.4601564,4,2
1729,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,252.5066731,4,2
1730,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,272.737752,4,2
1731,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,236.7979276,4,2
1732,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,256.1030785,4,2
1733,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,202.8557562,4,2
1734,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,219.2687267,4,2
1735,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,240.0247396,4,2
1736,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,274.6634141,4,2
1737,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,248.7992485,4,2
1738,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,268.4907947,4,2
1739,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,246.7036888,4,2
1740,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,211.8818951,4,2
1741,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,242.8061615,4,2
1742,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,236.4344979,4,2
1743,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,259.8365159,4,2
1744,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,224.2130727,4,2
1745,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,267.7078394,4,2
1746,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,247.5534991,4,2
1747,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,255.4590738,4,2
1748,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,248.2298078,4,2
1749,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,240.7321702,4,2
1750,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,264.614357,4,2
1751,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,251.3329523,4,2
1752,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,270.4517333,4,2
1753,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,187.5174771,4,2
1754,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,238.2529316,4,2
1755,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,251.3789977,4,2
1756,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,254.7696243,4,2
1757,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,231.6033016,4,2
1758,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,226.1692551,4,2
1759,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,253.2956971,4,2
1760,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,251.001504,4,2
1761,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,247.444343,4,2
1762,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,247.4447973,4,2
1763,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,246.3584987,4,2
1764,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,4,286.5957955,4,2
1765,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,250.4569887,5,2
1766,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,284.8061961,5,2
1767,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,247.9334951,5,2
1768,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,252.7037148,5,2
1769,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,262.0744987,5,2
1770,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,264.4145,5,2
1771,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,251.7345,5,2
1772,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,209.3554966,5,2
1773,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,248.0884859,5,2
1774,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,259.8453863,5,2
1775,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,244.0745632,5,2
1776,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,242.1735185,5,2
1777,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,241.8856296,5,2
1778,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,233.8605365,5,2
1779,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,268.4282684,5,2
1780,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,234.4843648,5,2
1781,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,271.5571347,5,2
1782,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,281.0343335,5,2
1783,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,269.9034293,5,2
1784,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,268.4269589,5,2
1785,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,268.4784441,5,2
1786,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,227.380692,5,2
1787,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,255.1754249,5,2
1788,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,215.196099,5,2
1789,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,259.648,5,2
1790,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,282.84599,5,2
1791,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,314.5952827,5,2
1792,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,275.8349802,5,2
1793,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,284.4460555,5,2
1794,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,291.3809837,5,2
1795,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,295.2136063,5,2
1796,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,285.6182117,5,2
1797,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,290.0711695,5,2
1798,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,267.3749955,5,2
1799,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,272.211,5,2
1800,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,274.7139987,5,2
1801,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,269.986,5,2
1802,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,255.4577732,5,2
1803,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,276.2415842,5,2
1804,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,272.4374471,5,2
1805,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,248.273435,5,2
1806,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,277.937584,5,2
1807,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,268.7729759,5,2
1808,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,287.556,5,2
1809,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,290.8612369,5,2
1810,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,284.4078159,5,2
1811,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,279.4453292,5,2
1812,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,236.1889205,5,2
1813,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,271.8989515,5,2
1814,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,269.9476036,5,2
1815,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,246.6742809,5,2
1816,14,CACL2,10,0,2,MEDIUM,10,40,0.15,45,140,30,0,0,200,NONE,5,250.3301151,5,2
